timestamp,center_x,center_y
2026-03-04 15:39:50.783,437.40,304.09
2026-03-04 15:39:50.888,445.84,304.09
2026-03-04 15:39:51.016,446.85,304.76
2026-03-04 15:39:51.143,451.58,326.36
2026-03-04 15:39:51.246,442.80,325.69
2026-03-04 15:39:51.380,424.24,328.39
2026-03-04 15:39:51.485,415.46,329.74
2026-03-04 15:39:51.591,415.80,326.03
2026-03-04 15:39:51.732,416.48,325.35
2026-03-04 15:39:51.836,416.81,324.00
2026-03-04 15:39:51.942,432.68,333.45
2026-03-04 15:39:52.048,432.00,333.45
2026-03-04 15:39:52.170,445.16,334.12
2026-03-04 15:39:52.275,445.50,309.15
2026-03-04 15:39:52.383,445.50,307.12
2026-03-04 15:39:52.489,441.45,305.10
2026-03-04 15:39:52.596,424.58,307.12
2026-03-04 15:39:52.702,410.40,329.06
2026-03-04 15:39:52.807,410.06,329.40
2026-03-04 15:39:52.913,409.05,334.12
2026-03-04 15:39:53.017,440.78,331.09
2026-03-04 15:39:53.131,449.55,327.38
2026-03-04 15:39:53.237,451.58,330.41
2026-03-04 15:39:53.344,447.53,326.03
2026-03-04 15:39:53.454,442.46,310.16
2026-03-04 15:39:53.563,422.55,309.49
2026-03-04 15:39:53.679,416.48,307.80
2026-03-04 15:39:53.826,417.15,307.46
2026-03-04 15:39:53.930,421.54,317.25
2026-03-04 15:39:54.036,420.53,321.30
2026-03-04 15:39:54.147,415.12,324.34
2026-03-04 15:39:54.252,419.17,323.33
2026-03-04 15:39:54.357,446.18,321.64
2026-03-04 15:39:54.462,459.68,325.35
2026-03-04 15:39:54.568,452.59,325.69
2026-03-04 15:39:54.684,436.05,335.14
2026-03-04 15:39:54.804,420.53,335.14
2026-03-04 15:39:54.911,420.86,334.80
2026-03-04 15:39:55.018,426.60,338.18
2026-03-04 15:39:55.128,432.68,326.03
2026-03-04 15:39:55.233,450.90,311.18
2026-03-04 15:39:55.349,455.96,303.41
2026-03-04 15:39:55.454,461.03,297.34
2026-03-04 15:39:55.566,456.98,292.95
2026-03-04 15:39:55.674,422.89,312.19
2026-03-04 15:39:55.779,421.20,333.45
2026-03-04 15:39:55.884,424.58,348.30
2026-03-04 15:39:56.002,428.62,349.65
2026-03-04 15:39:56.117,421.88,341.55
2026-03-04 15:39:56.221,430.99,313.54
2026-03-04 15:39:56.333,437.06,305.10
2026-03-04 15:39:56.439,459.00,301.05
2026-03-04 15:39:56.545,460.69,303.75
2026-03-04 15:39:56.654,459.00,314.89
2026-03-04 15:39:56.768,434.70,324.67
2026-03-04 15:39:56.876,414.11,332.10
2026-03-04 15:39:56.990,404.66,339.53
2026-03-04 15:39:57.102,407.70,328.73
2026-03-04 15:39:57.208,431.33,334.12
2026-03-04 15:39:57.315,451.58,312.53
2026-03-04 15:39:57.421,454.95,307.12
2026-03-04 15:39:57.526,453.60,294.98
2026-03-04 15:39:57.631,452.93,296.66
2026-03-04 15:39:57.737,427.28,311.17
2026-03-04 15:39:57.857,413.78,347.29
