timestamp,center_x,center_y
2026-02-18 10:07:04.759,407.70,320.62
2026-02-18 10:07:04.876,390.83,330.75
2026-02-18 10:07:04.971,395.55,334.12
2026-02-18 10:07:05.066,424.91,335.14
2026-02-18 10:07:05.162,430.65,334.80
2026-02-18 10:07:05.273,452.25,321.30
2026-02-18 10:07:05.378,452.25,303.75
2026-02-18 10:07:05.480,452.59,297.68
2026-02-18 10:07:05.578,432.67,300.04
2026-02-18 10:07:05.680,423.56,317.25
2026-02-18 10:07:05.825,419.18,330.41
2026-02-18 10:07:05.919,427.28,338.85
2026-02-18 10:07:07.983,224.10,557.35
2026-02-18 10:07:08.083,222.08,553.89
2026-02-18 10:07:08.178,318.94,170.10
